,Cust_ID,Event_CreatT,Event_ExpireT,Stat_ID,Status,t
250,CUST3,2023-05-18 00:11:45,2023-05-18 00:20:45,BSG_112,successful,0 days 00:09:00
251,CUST1,2023-05-18 03:38:33,2023-05-18 03:51:33,BSG_203,unsuccessful reservation,0 days 00:13:00
252,CUST2,2023-05-18 14:28:26,2023-05-18 14:37:26,BSG_89,successful,0 days 00:09:00
253,CUST9,2023-05-18 06:08:54,2023-05-18 06:25:54,BSG_9,unsuccessful reservation,0 days 00:17:00
254,CUST14,2023-05-18 11:04:48,2023-05-18 11:12:48,BSG_141,successful,0 days 00:08:00
255,CUST10,2023-05-18 03:40:25,2023-05-18 04:06:25,BSG_61,unsuccessful reservation,0 days 00:26:00
256,CUST7,2023-05-18 14:36:32,2023-05-18 14:42:32,BSG_213,unsuccessful reservation,0 days 00:06:00
257,CUST4,2023-05-18 08:00:08,2023-05-18 08:31:08,BSG_156,unsuccessful reservation,0 days 00:31:00
258,CUST16,2023-05-18 10:03:23,2023-05-18 10:10:23,BSG_278,unsuccessful reservation,0 days 00:07:00
259,CUST13,2023-05-18 12:30:39,2023-05-18 12:38:39,BSG_195,unsuccessful reservation,0 days 00:08:00
260,CUST7,2023-05-18 23:51:37,2023-05-19 00:02:37,BSG_183,unsuccessful reservation,0 days 00:11:00
261,CUST8,2023-05-18 18:21:25,2023-05-18 18:59:25,BSG_242,unsuccessful reservation,0 days 00:38:00
262,CUST12,2023-05-18 19:56:36,2023-05-18 20:12:36,BSG_251,successful,0 days 00:16:00
263,CUST10,2023-05-18 16:43:22,2023-05-18 17:01:22,BSG_244,successful,0 days 00:18:00
264,CUST4,2023-05-18 16:22:25,2023-05-18 16:58:25,BSG_116,unsuccessful reservation,0 days 00:36:00
265,CUST12,2023-05-18 05:33:02,2023-05-18 06:16:02,BSG_137,successful,0 days 00:43:00
266,CUST16,2023-05-18 12:18:25,2023-05-18 12:45:25,BSG_126,unsuccessful reservation,0 days 00:27:00
267,CUST7,2023-05-18 00:02:47,2023-05-18 00:16:47,BSG_140,unsuccessful reservation,0 days 00:14:00
268,CUST5,2023-05-18 14:46:29,2023-05-18 14:58:29,BSG_134,successful,0 days 00:12:00
269,CUST12,2023-05-18 08:20:59,2023-05-18 08:56:59,BSG_264,successful,0 days 00:36:00
270,CUST9,2023-05-18 09:02:41,2023-05-18 09:15:41,BSG_173,unsuccessful reservation,0 days 00:13:00
271,CUST10,2023-05-18 15:27:39,2023-05-18 15:51:39,BSG_5,successful,0 days 00:24:00
272,CUST1,2023-05-18 19:15:03,2023-05-18 19:51:03,BSG_214,successful,0 days 00:36:00
273,CUST1,2023-05-18 16:52:19,2023-05-18 17:00:19,BSG_102,unsuccessful reservation,0 days 00:08:00
274,CUST11,2023-05-18 16:57:09,2023-05-18 17:07:09,BSG_121,unsuccessful reservation,0 days 00:10:00
275,CUST6,2023-05-18 14:22:41,2023-05-18 14:29:41,BSG_33,successful,0 days 00:07:00
276,CUST4,2023-05-18 02:04:30,2023-05-18 02:24:30,BSG_320,unsuccessful reservation,0 days 00:20:00
277,CUST2,2023-05-18 20:26:36,2023-05-18 20:38:36,BSG_310,successful,0 days 00:12:00
278,CUST1,2023-05-18 06:55:25,2023-05-18 07:25:25,BSG_287,unsuccessful reservation,0 days 00:30:00
279,CUST4,2023-05-18 07:34:32,2023-05-18 08:17:32,BSG_285,successful,0 days 00:43:00
280,CUST5,2023-05-18 15:40:41,2023-05-18 15:48:41,BSG_123,successful,0 days 00:08:00
281,CUST16,2023-05-18 15:58:17,2023-05-18 16:24:17,BSG_241,successful,0 days 00:26:00
282,CUST6,2023-05-18 14:19:35,2023-05-18 14:28:35,BSG_113,unsuccessful reservation,0 days 00:09:00
283,CUST4,2023-05-18 21:31:04,2023-05-18 22:10:04,BSG_334,unsuccessful reservation,0 days 00:39:00
284,CUST7,2023-05-18 00:08:53,2023-05-18 00:50:53,BSG_195,successful,0 days 00:42:00
285,CUST12,2023-05-18 13:19:43,2023-05-18 13:59:43,BSG_29,unsuccessful reservation,0 days 00:40:00
286,CUST7,2023-05-18 21:07:17,2023-05-18 21:26:17,BSG_66,successful,0 days 00:19:00
287,CUST12,2023-05-18 05:46:05,2023-05-18 06:07:05,BSG_141,unsuccessful reservation,0 days 00:21:00
288,CUST12,2023-05-18 12:50:20,2023-05-18 13:18:20,BSG_154,successful,0 days 00:28:00
289,CUST9,2023-05-18 22:23:17,2023-05-18 22:50:17,BSG_271,successful,0 days 00:27:00
290,CUST9,2023-05-18 09:08:24,2023-05-18 09:25:24,BSG_99,successful,0 days 00:17:00
291,CUST5,2023-05-18 19:10:22,2023-05-18 19:28:22,BSG_211,successful,0 days 00:18:00
292,CUST7,2023-05-18 01:05:56,2023-05-18 01:21:56,BSG_33,successful,0 days 00:16:00
293,CUST7,2023-05-18 09:23:40,2023-05-18 09:41:40,BSG_255,successful,0 days 00:18:00
294,CUST7,2023-05-18 03:34:19,2023-05-18 03:51:19,BSG_148,unsuccessful reservation,0 days 00:17:00
295,CUST1,2023-05-18 23:50:52,2023-05-19 00:32:52,BSG_257,unsuccessful reservation,0 days 00:42:00
296,CUST12,2023-05-18 15:10:31,2023-05-18 15:47:31,BSG_235,unsuccessful reservation,0 days 00:37:00
297,CUST5,2023-05-18 14:36:41,2023-05-18 15:10:41,BSG_316,successful,0 days 00:34:00
298,CUST2,2023-05-18 02:46:41,2023-05-18 03:21:41,BSG_318,unsuccessful reservation,0 days 00:35:00
299,CUST2,2023-05-18 23:14:43,2023-05-18 23:21:43,BSG_305,unsuccessful reservation,0 days 00:07:00
300,CUST8,2023-05-18 09:55:05,2023-05-18 10:30:05,BSG_198,unsuccessful reservation,0 days 00:35:00
301,CUST14,2023-05-18 06:48:37,2023-05-18 07:17:37,BSG_149,unsuccessful reservation,0 days 00:29:00
302,CUST12,2023-05-18 01:20:16,2023-05-18 01:49:16,BSG_307,successful,0 days 00:29:00
303,CUST6,2023-05-18 22:56:40,2023-05-18 23:27:40,BSG_220,successful,0 days 00:31:00
304,CUST8,2023-05-18 05:49:02,2023-05-18 06:29:02,BSG_91,unsuccessful reservation,0 days 00:40:00
305,CUST3,2023-05-18 00:07:52,2023-05-18 00:13:52,BSG_146,successful,0 days 00:06:00
306,CUST5,2023-05-18 21:44:16,2023-05-18 22:23:16,BSG_311,successful,0 days 00:39:00
307,CUST2,2023-05-18 11:37:58,2023-05-18 11:46:58,BSG_110,successful,0 days 00:09:00
308,CUST13,2023-05-18 16:51:31,2023-05-18 17:06:31,BSG_320,successful,0 days 00:15:00
309,CUST8,2023-05-18 08:14:44,2023-05-18 08:21:44,BSG_26,successful,0 days 00:07:00
310,CUST9,2023-05-18 18:38:34,2023-05-18 18:46:34,BSG_100,unsuccessful reservation,0 days 00:08:00
311,CUST4,2023-05-18 02:11:25,2023-05-18 02:54:25,BSG_274,successful,0 days 00:43:00
312,CUST7,2023-05-18 02:29:40,2023-05-18 02:45:40,BSG_139,successful,0 days 00:16:00
313,CUST9,2023-05-18 05:02:31,2023-05-18 05:23:31,BSG_60,unsuccessful reservation,0 days 00:21:00
314,CUST11,2023-05-18 09:04:27,2023-05-18 09:28:27,BSG_138,unsuccessful reservation,0 days 00:24:00
315,CUST9,2023-05-18 06:58:04,2023-05-18 07:25:04,BSG_171,unsuccessful reservation,0 days 00:27:00
316,CUST8,2023-05-18 07:51:12,2023-05-18 08:33:12,BSG_81,unsuccessful reservation,0 days 00:42:00
317,CUST10,2023-05-18 15:09:44,2023-05-18 15:36:44,BSG_329,unsuccessful reservation,0 days 00:27:00
318,CUST9,2023-05-18 14:04:13,2023-05-18 14:27:13,BSG_307,successful,0 days 00:23:00
319,CUST4,2023-05-18 15:43:46,2023-05-18 16:26:46,BSG_171,unsuccessful reservation,0 days 00:43:00
320,CUST10,2023-05-18 06:53:18,2023-05-18 07:28:18,BSG_178,unsuccessful reservation,0 days 00:35:00
321,CUST4,2023-05-18 18:27:30,2023-05-18 18:39:30,BSG_266,unsuccessful reservation,0 days 00:12:00
322,CUST12,2023-05-18 04:48:29,2023-05-18 05:10:29,BSG_101,unsuccessful reservation,0 days 00:22:00
323,CUST14,2023-05-18 14:45:53,2023-05-18 15:17:53,BSG_170,unsuccessful reservation,0 days 00:32:00
324,CUST11,2023-05-18 21:10:21,2023-05-18 21:49:21,BSG_9,unsuccessful reservation,0 days 00:39:00
325,CUST12,2023-05-18 06:40:11,2023-05-18 06:51:11,BSG_151,successful,0 days 00:11:00
326,CUST11,2023-05-18 13:13:55,2023-05-18 13:57:55,BSG_287,successful,0 days 00:44:00
327,CUST2,2023-05-18 13:21:42,2023-05-18 13:44:42,BSG_303,successful,0 days 00:23:00
328,CUST1,2023-05-18 17:34:43,2023-05-18 17:40:43,BSG_139,successful,0 days 00:06:00
329,CUST11,2023-05-18 09:55:43,2023-05-18 10:32:43,BSG_89,unsuccessful reservation,0 days 00:37:00
330,CUST10,2023-05-18 09:24:06,2023-05-18 09:45:06,BSG_17,unsuccessful reservation,0 days 00:21:00
331,CUST6,2023-05-18 16:23:09,2023-05-18 16:43:09,BSG_26,unsuccessful reservation,0 days 00:20:00
332,CUST6,2023-05-18 14:15:59,2023-05-18 14:29:59,BSG_162,successful,0 days 00:14:00
333,CUST5,2023-05-18 21:06:03,2023-05-18 21:38:03,BSG_219,successful,0 days 00:32:00
334,CUST4,2023-05-18 00:39:50,2023-05-18 01:13:50,BSG_19,successful,0 days 00:34:00
335,CUST4,2023-05-18 21:34:02,2023-05-18 22:15:02,BSG_126,successful,0 days 00:41:00
336,CUST1,2023-05-18 14:59:18,2023-05-18 15:22:18,BSG_167,unsuccessful reservation,0 days 00:23:00
337,CUST7,2023-05-18 11:00:52,2023-05-18 11:21:52,BSG_76,unsuccessful reservation,0 days 00:21:00
338,CUST8,2023-05-18 18:18:17,2023-05-18 18:23:17,BSG_170,successful,0 days 00:05:00
339,CUST14,2023-05-18 00:51:47,2023-05-18 01:12:47,BSG_305,unsuccessful reservation,0 days 00:21:00
340,CUST10,2023-05-18 13:23:40,2023-05-18 13:47:40,BSG_272,unsuccessful reservation,0 days 00:24:00
341,CUST14,2023-05-18 04:35:42,2023-05-18 04:55:42,BSG_172,successful,0 days 00:20:00
342,CUST12,2023-05-18 07:58:20,2023-05-18 08:14:20,BSG_281,unsuccessful reservation,0 days 00:16:00
343,CUST1,2023-05-18 03:15:53,2023-05-18 03:51:53,BSG_129,unsuccessful reservation,0 days 00:36:00
344,CUST2,2023-05-18 10:21:51,2023-05-18 11:01:51,BSG_203,unsuccessful reservation,0 days 00:40:00
345,CUST10,2023-05-18 13:37:38,2023-05-18 14:10:38,BSG_119,unsuccessful reservation,0 days 00:33:00
346,CUST7,2023-05-18 11:26:25,2023-05-18 11:48:25,BSG_149,unsuccessful reservation,0 days 00:22:00
347,CUST1,2023-05-18 00:36:11,2023-05-18 01:06:11,BSG_175,successful,0 days 00:30:00
348,CUST3,2023-05-18 08:55:11,2023-05-18 09:35:11,BSG_19,successful,0 days 00:40:00
349,CUST11,2023-05-18 01:19:55,2023-05-18 01:34:55,BSG_162,successful,0 days 00:15:00
350,CUST6,2023-05-18 23:27:36,2023-05-18 23:45:36,BSG_264,successful,0 days 00:18:00
351,CUST4,2023-05-18 23:24:39,2023-05-18 23:40:39,BSG_121,successful,0 days 00:16:00
352,CUST16,2023-05-18 02:48:04,2023-05-18 03:25:04,BSG_247,successful,0 days 00:37:00
353,CUST6,2023-05-18 10:25:06,2023-05-18 10:57:06,BSG_20,unsuccessful reservation,0 days 00:32:00
354,CUST11,2023-05-18 11:08:32,2023-05-18 11:50:32,BSG_41,unsuccessful reservation,0 days 00:42:00
355,CUST3,2023-05-18 13:00:05,2023-05-18 13:39:05,BSG_24,unsuccessful reservation,0 days 00:39:00
356,CUST12,2023-05-18 20:46:53,2023-05-18 21:03:53,BSG_184,successful,0 days 00:17:00
357,CUST4,2023-05-18 03:12:50,2023-05-18 03:45:50,BSG_115,unsuccessful reservation,0 days 00:33:00
358,CUST15,2023-05-18 07:39:44,2023-05-18 07:48:44,BSG_38,successful,0 days 00:09:00
359,CUST3,2023-05-18 12:12:30,2023-05-18 12:27:30,BSG_47,successful,0 days 00:15:00
360,CUST10,2023-05-18 23:19:15,2023-05-18 23:39:15,BSG_5,successful,0 days 00:20:00
361,CUST14,2023-05-18 16:55:34,2023-05-18 17:36:34,BSG_216,unsuccessful reservation,0 days 00:41:00
362,CUST15,2023-05-18 12:01:04,2023-05-18 12:17:04,BSG_253,unsuccessful reservation,0 days 00:16:00
363,CUST4,2023-05-18 12:35:47,2023-05-18 12:42:47,BSG_30,successful,0 days 00:07:00
364,CUST1,2023-05-18 14:23:27,2023-05-18 14:29:27,BSG_275,unsuccessful reservation,0 days 00:06:00
365,CUST3,2023-05-18 18:34:32,2023-05-18 18:57:32,BSG_246,unsuccessful reservation,0 days 00:23:00
366,CUST9,2023-05-18 23:56:17,2023-05-19 00:36:17,BSG_294,successful,0 days 00:40:00
367,CUST13,2023-05-18 08:11:23,2023-05-18 08:32:23,BSG_202,successful,0 days 00:21:00
368,CUST11,2023-05-18 22:05:41,2023-05-18 22:18:41,BSG_154,successful,0 days 00:13:00
369,CUST5,2023-05-18 18:16:27,2023-05-18 18:38:27,BSG_244,successful,0 days 00:22:00
370,CUST9,2023-05-18 19:11:10,2023-05-18 19:52:10,BSG_83,unsuccessful reservation,0 days 00:41:00
371,CUST4,2023-05-18 02:21:44,2023-05-18 03:00:44,BSG_188,unsuccessful reservation,0 days 00:39:00
372,CUST3,2023-05-18 07:53:38,2023-05-18 08:30:38,BSG_342,successful,0 days 00:37:00
373,CUST9,2023-05-18 00:26:41,2023-05-18 01:08:41,BSG_254,unsuccessful reservation,0 days 00:42:00
374,CUST13,2023-05-18 19:29:01,2023-05-18 19:39:01,BSG_228,successful,0 days 00:10:00
375,CUST7,2023-05-18 02:03:54,2023-05-18 02:16:54,BSG_148,unsuccessful reservation,0 days 00:13:00
376,CUST1,2023-05-18 09:53:31,2023-05-18 09:58:31,BSG_52,successful,0 days 00:05:00
377,CUST16,2023-05-18 08:18:49,2023-05-18 08:30:49,BSG_94,unsuccessful reservation,0 days 00:12:00
378,CUST14,2023-05-18 02:38:53,2023-05-18 02:56:53,BSG_18,successful,0 days 00:18:00
379,CUST11,2023-05-18 12:59:28,2023-05-18 13:07:28,BSG_199,unsuccessful reservation,0 days 00:08:00
380,CUST5,2023-05-18 23:48:30,2023-05-19 00:03:30,BSG_267,successful,0 days 00:15:00
381,CUST9,2023-05-18 13:44:37,2023-05-18 14:15:37,BSG_190,successful,0 days 00:31:00
382,CUST13,2023-05-18 04:13:45,2023-05-18 04:23:45,BSG_225,successful,0 days 00:10:00
383,CUST9,2023-05-18 04:14:14,2023-05-18 04:40:14,BSG_260,successful,0 days 00:26:00
384,CUST14,2023-05-18 02:48:07,2023-05-18 03:11:07,BSG_210,successful,0 days 00:23:00
385,CUST16,2023-05-18 08:18:44,2023-05-18 08:47:44,BSG_18,successful,0 days 00:29:00
386,CUST14,2023-05-18 08:39:21,2023-05-18 08:53:21,BSG_130,successful,0 days 00:14:00
387,CUST9,2023-05-18 14:39:47,2023-05-18 15:05:47,BSG_223,successful,0 days 00:26:00
388,CUST15,2023-05-18 16:31:07,2023-05-18 17:09:07,BSG_36,successful,0 days 00:38:00
389,CUST6,2023-05-18 18:25:32,2023-05-18 18:50:32,BSG_244,successful,0 days 00:25:00
390,CUST11,2023-05-18 00:29:19,2023-05-18 01:10:19,BSG_261,unsuccessful reservation,0 days 00:41:00
391,CUST7,2023-05-18 10:35:19,2023-05-18 11:09:19,BSG_62,unsuccessful reservation,0 days 00:34:00
392,CUST6,2023-05-18 17:26:01,2023-05-18 17:39:01,BSG_185,unsuccessful reservation,0 days 00:13:00
393,CUST3,2023-05-18 18:18:36,2023-05-18 18:55:36,BSG_36,unsuccessful reservation,0 days 00:37:00
394,CUST6,2023-05-18 00:25:52,2023-05-18 01:07:52,BSG_103,successful,0 days 00:42:00
395,CUST7,2023-05-18 02:10:37,2023-05-18 02:16:37,BSG_25,successful,0 days 00:06:00
396,CUST9,2023-05-18 02:48:35,2023-05-18 03:30:35,BSG_199,successful,0 days 00:42:00
397,CUST6,2023-05-18 11:17:11,2023-05-18 11:29:11,BSG_198,unsuccessful reservation,0 days 00:12:00
398,CUST10,2023-05-18 15:46:02,2023-05-18 15:56:02,BSG_267,successful,0 days 00:10:00
399,CUST13,2023-05-18 05:23:54,2023-05-18 05:29:54,BSG_186,successful,0 days 00:06:00
400,CUST16,2023-05-18 04:49:28,2023-05-18 05:32:28,BSG_137,unsuccessful reservation,0 days 00:43:00
401,CUST1,2023-05-18 15:14:39,2023-05-18 15:33:39,BSG_12,unsuccessful reservation,0 days 00:19:00
402,CUST10,2023-05-18 00:34:11,2023-05-18 01:15:11,BSG_334,unsuccessful reservation,0 days 00:41:00
403,CUST14,2023-05-18 17:30:03,2023-05-18 17:59:03,BSG_13,successful,0 days 00:29:00
404,CUST15,2023-05-18 16:07:17,2023-05-18 16:34:17,BSG_287,successful,0 days 00:27:00
405,CUST11,2023-05-18 03:11:13,2023-05-18 03:48:13,BSG_342,unsuccessful reservation,0 days 00:37:00
406,CUST11,2023-05-18 22:00:29,2023-05-18 22:09:29,BSG_134,successful,0 days 00:09:00
407,CUST5,2023-05-18 11:55:08,2023-05-18 12:05:08,BSG_301,successful,0 days 00:10:00
408,CUST7,2023-05-18 10:49:56,2023-05-18 11:00:56,BSG_147,successful,0 days 00:11:00
409,CUST16,2023-05-18 15:32:32,2023-05-18 16:04:32,BSG_179,unsuccessful reservation,0 days 00:32:00
410,CUST4,2023-05-18 17:02:37,2023-05-18 17:18:37,BSG_153,unsuccessful reservation,0 days 00:16:00
411,CUST6,2023-05-18 14:59:13,2023-05-18 15:19:13,BSG_98,successful,0 days 00:20:00
412,CUST11,2023-05-18 22:57:54,2023-05-18 23:28:54,BSG_332,successful,0 days 00:31:00
413,CUST3,2023-05-18 07:00:07,2023-05-18 07:27:07,BSG_328,unsuccessful reservation,0 days 00:27:00
414,CUST11,2023-05-18 23:48:21,2023-05-19 00:04:21,BSG_133,successful,0 days 00:16:00
415,CUST6,2023-05-18 03:57:32,2023-05-18 04:26:32,BSG_204,unsuccessful reservation,0 days 00:29:00
416,CUST4,2023-05-18 00:14:51,2023-05-18 00:27:51,BSG_244,successful,0 days 00:13:00
417,CUST12,2023-05-18 10:59:14,2023-05-18 11:17:14,BSG_138,successful,0 days 00:18:00
418,CUST13,2023-05-18 14:53:33,2023-05-18 15:04:33,BSG_109,successful,0 days 00:11:00
419,CUST9,2023-05-18 03:41:50,2023-05-18 03:59:50,BSG_144,successful,0 days 00:18:00
420,CUST6,2023-05-18 13:05:44,2023-05-18 13:24:44,BSG_263,successful,0 days 00:19:00
421,CUST5,2023-05-18 12:15:54,2023-05-18 12:32:54,BSG_177,successful,0 days 00:17:00
422,CUST5,2023-05-18 06:59:10,2023-05-18 07:18:10,BSG_163,successful,0 days 00:19:00
423,CUST14,2023-05-18 08:02:00,2023-05-18 08:37:00,BSG_2,successful,0 days 00:35:00
424,CUST15,2023-05-18 07:06:30,2023-05-18 07:21:30,BSG_46,successful,0 days 00:15:00
425,CUST6,2023-05-18 03:12:21,2023-05-18 03:32:21,BSG_107,successful,0 days 00:20:00
426,CUST8,2023-05-18 05:27:29,2023-05-18 05:54:29,BSG_45,successful,0 days 00:27:00
427,CUST10,2023-05-18 18:55:13,2023-05-18 19:08:13,BSG_108,unsuccessful reservation,0 days 00:13:00
428,CUST5,2023-05-18 16:58:36,2023-05-18 17:36:36,BSG_197,successful,0 days 00:38:00
429,CUST7,2023-05-18 03:32:55,2023-05-18 04:12:55,BSG_305,successful,0 days 00:40:00
430,CUST15,2023-05-18 21:33:42,2023-05-18 21:58:42,BSG_80,unsuccessful reservation,0 days 00:25:00
431,CUST7,2023-05-18 12:02:15,2023-05-18 12:25:15,BSG_7,unsuccessful reservation,0 days 00:23:00
432,CUST15,2023-05-18 11:06:41,2023-05-18 11:27:41,BSG_29,unsuccessful reservation,0 days 00:21:00
433,CUST4,2023-05-18 16:16:52,2023-05-18 16:57:52,BSG_261,successful,0 days 00:41:00
434,CUST8,2023-05-18 20:02:25,2023-05-18 20:12:25,BSG_299,successful,0 days 00:10:00
435,CUST3,2023-05-18 17:39:11,2023-05-18 17:52:11,BSG_140,successful,0 days 00:13:00
436,CUST1,2023-05-18 01:12:56,2023-05-18 01:41:56,BSG_265,unsuccessful reservation,0 days 00:29:00
437,CUST15,2023-05-18 22:29:12,2023-05-18 23:00:12,BSG_26,successful,0 days 00:31:00
438,CUST15,2023-05-18 12:53:30,2023-05-18 13:22:30,BSG_192,successful,0 days 00:29:00
439,CUST5,2023-05-18 19:20:20,2023-05-18 19:53:20,BSG_183,unsuccessful reservation,0 days 00:33:00
440,CUST1,2023-05-18 01:10:39,2023-05-18 01:20:39,BSG_85,unsuccessful reservation,0 days 00:10:00
441,CUST8,2023-05-18 18:45:15,2023-05-18 19:17:15,BSG_113,successful,0 days 00:32:00
442,CUST11,2023-05-18 05:02:03,2023-05-18 05:28:03,BSG_317,successful,0 days 00:26:00
443,CUST7,2023-05-18 10:28:57,2023-05-18 11:06:57,BSG_52,successful,0 days 00:38:00
444,CUST11,2023-05-18 12:59:46,2023-05-18 13:13:46,BSG_220,unsuccessful reservation,0 days 00:14:00
445,CUST16,2023-05-18 13:22:25,2023-05-18 13:51:25,BSG_123,successful,0 days 00:29:00
446,CUST2,2023-05-18 08:05:30,2023-05-18 08:15:30,BSG_6,unsuccessful reservation,0 days 00:10:00
447,CUST7,2023-05-18 21:31:32,2023-05-18 21:58:32,BSG_302,successful,0 days 00:27:00
448,CUST10,2023-05-18 04:41:40,2023-05-18 05:07:40,BSG_73,successful,0 days 00:26:00
449,CUST6,2023-05-18 16:25:23,2023-05-18 17:02:23,BSG_153,unsuccessful reservation,0 days 00:37:00
450,CUST10,2023-05-18 22:08:04,2023-05-18 22:44:04,BSG_336,successful,0 days 00:36:00
451,CUST16,2023-05-18 01:45:34,2023-05-18 02:08:34,BSG_70,successful,0 days 00:23:00
452,CUST14,2023-05-18 21:44:17,2023-05-18 22:23:17,BSG_216,unsuccessful reservation,0 days 00:39:00
453,CUST8,2023-05-18 21:14:09,2023-05-18 21:21:09,BSG_190,successful,0 days 00:07:00
454,CUST4,2023-05-18 08:33:40,2023-05-18 09:17:40,BSG_50,unsuccessful reservation,0 days 00:44:00
455,CUST8,2023-05-18 16:58:10,2023-05-18 17:30:10,BSG_123,unsuccessful reservation,0 days 00:32:00
456,CUST3,2023-05-18 04:03:18,2023-05-18 04:25:18,BSG_40,successful,0 days 00:22:00
457,CUST6,2023-05-18 02:16:35,2023-05-18 02:24:35,BSG_84,successful,0 days 00:08:00
458,CUST4,2023-05-18 21:49:48,2023-05-18 22:29:48,BSG_293,unsuccessful reservation,0 days 00:40:00
459,CUST11,2023-05-18 20:52:30,2023-05-18 21:22:30,BSG_6,unsuccessful reservation,0 days 00:30:00
460,CUST4,2023-05-18 20:22:39,2023-05-18 21:04:39,BSG_220,unsuccessful reservation,0 days 00:42:00
461,CUST15,2023-05-18 02:17:15,2023-05-18 02:23:15,BSG_171,successful,0 days 00:06:00
462,CUST3,2023-05-18 10:31:38,2023-05-18 11:04:38,BSG_139,unsuccessful reservation,0 days 00:33:00
463,CUST12,2023-05-18 12:00:56,2023-05-18 12:42:56,BSG_324,successful,0 days 00:42:00
464,CUST14,2023-05-18 17:22:12,2023-05-18 17:43:12,BSG_228,unsuccessful reservation,0 days 00:21:00
465,CUST12,2023-05-18 10:02:07,2023-05-18 10:14:07,BSG_223,unsuccessful reservation,0 days 00:12:00
466,CUST5,2023-05-18 18:01:30,2023-05-18 18:31:30,BSG_71,successful,0 days 00:30:00
467,CUST13,2023-05-18 15:01:01,2023-05-18 15:17:01,BSG_238,unsuccessful reservation,0 days 00:16:00
468,CUST16,2023-05-18 00:16:29,2023-05-18 00:25:29,BSG_191,successful,0 days 00:09:00
469,CUST4,2023-05-18 16:50:49,2023-05-18 17:12:49,BSG_290,successful,0 days 00:22:00
470,CUST1,2023-05-18 22:05:42,2023-05-18 22:30:42,BSG_77,unsuccessful reservation,0 days 00:25:00
471,CUST2,2023-05-18 04:34:49,2023-05-18 05:01:49,BSG_182,unsuccessful reservation,0 days 00:27:00
472,CUST7,2023-05-18 09:55:04,2023-05-18 10:03:04,BSG_20,unsuccessful reservation,0 days 00:08:00
473,CUST13,2023-05-18 14:02:44,2023-05-18 14:45:44,BSG_31,unsuccessful reservation,0 days 00:43:00
474,CUST11,2023-05-18 21:58:15,2023-05-18 22:25:15,BSG_180,successful,0 days 00:27:00
475,CUST9,2023-05-18 02:28:29,2023-05-18 03:06:29,BSG_97,successful,0 days 00:38:00
476,CUST5,2023-05-18 22:42:41,2023-05-18 23:17:41,BSG_257,successful,0 days 00:35:00
477,CUST8,2023-05-18 04:54:59,2023-05-18 05:24:59,BSG_156,successful,0 days 00:30:00
478,CUST12,2023-05-18 07:09:18,2023-05-18 07:52:18,BSG_304,unsuccessful reservation,0 days 00:43:00
479,CUST1,2023-05-18 00:45:49,2023-05-18 00:53:49,BSG_70,successful,0 days 00:08:00
480,CUST14,2023-05-18 23:36:13,2023-05-19 00:12:13,BSG_244,unsuccessful reservation,0 days 00:36:00
481,CUST9,2023-05-18 17:20:51,2023-05-18 18:00:51,BSG_213,successful,0 days 00:40:00
482,CUST16,2023-05-18 17:29:51,2023-05-18 17:39:51,BSG_61,unsuccessful reservation,0 days 00:10:00
483,CUST12,2023-05-18 01:03:51,2023-05-18 01:44:51,BSG_168,unsuccessful reservation,0 days 00:41:00
484,CUST12,2023-05-18 04:14:21,2023-05-18 04:34:21,BSG_88,unsuccessful reservation,0 days 00:20:00
485,CUST15,2023-05-18 13:11:06,2023-05-18 13:42:06,BSG_17,successful,0 days 00:31:00
486,CUST14,2023-05-18 09:23:36,2023-05-18 09:37:36,BSG_280,successful,0 days 00:14:00
487,CUST11,2023-05-18 19:15:52,2023-05-18 19:41:52,BSG_3,successful,0 days 00:26:00
488,CUST4,2023-05-18 22:04:43,2023-05-18 22:18:43,BSG_131,unsuccessful reservation,0 days 00:14:00
489,CUST6,2023-05-18 16:24:46,2023-05-18 16:59:46,BSG_6,unsuccessful reservation,0 days 00:35:00
490,CUST15,2023-05-18 20:36:28,2023-05-18 21:02:28,BSG_62,successful,0 days 00:26:00
