,Cust_ID,Event_CreatT,Event_ExpireT,Stat_ID,Status,t
238,CUST18,2021-05-16 13:26:39,2021-05-16 13:57:39,BSG_CUST18,successful,0 days 00:31:00
239,CUST34,2021-05-17 16:50:22,2021-05-17 17:23:22,BSG_CUST34,unsuccessful reservation,0 days 00:33:00
240,CUST17,2021-05-15 11:16:36,2021-05-15 11:42:36,BSG_CUST17,successful,0 days 00:26:00
241,CUST24,2021-05-15 23:49:46,2021-05-16 00:08:46,BSG_CUST24,successful,0 days 00:19:00
242,CUST33,2021-05-17 15:46:51,2021-05-17 16:03:51,BSG_CUST33,successful,0 days 00:17:00
243,CUST21,2021-05-18 14:32:40,2021-05-18 15:02:40,BSG_CUST21,unsuccessful reservation,0 days 00:30:00
244,CUST29,2021-05-15 00:10:51,2021-05-15 00:20:51,BSG_CUST29,unsuccessful reservation,0 days 00:10:00
245,CUST25,2021-05-17 13:04:51,2021-05-17 13:10:51,BSG_CUST25,successful,0 days 00:06:00
246,CUST16,2021-05-18 11:01:04,2021-05-18 11:18:04,BSG_CUST16,unsuccessful reservation,0 days 00:17:00
247,CUST25,2021-05-16 08:25:19,2021-05-16 08:33:19,BSG_CUST25,unsuccessful reservation,0 days 00:08:00
248,CUST24,2021-05-16 21:36:16,2021-05-16 22:05:16,BSG_CUST24,successful,0 days 00:29:00
249,CUST20,2021-05-16 15:32:38,2021-05-16 15:51:38,BSG_CUST20,successful,0 days 00:19:00
250,CUST30,2021-05-18 06:29:36,2021-05-18 06:41:36,BSG_CUST30,unsuccessful reservation,0 days 00:12:00
251,CUST23,2021-05-18 10:30:35,2021-05-18 11:04:35,BSG_CUST23,successful,0 days 00:34:00
252,CUST34,2021-05-18 08:01:57,2021-05-18 08:40:57,BSG_CUST34,unsuccessful reservation,0 days 00:39:00
253,CUST22,2021-05-16 21:08:04,2021-05-16 21:21:04,BSG_CUST22,successful,0 days 00:13:00
254,CUST30,2021-05-16 14:16:32,2021-05-16 14:27:32,BSG_CUST30,unsuccessful reservation,0 days 00:11:00
255,CUST32,2021-05-17 08:17:20,2021-05-17 08:54:20,BSG_CUST32,successful,0 days 00:37:00
256,CUST29,2021-05-17 02:07:13,2021-05-17 02:31:13,BSG_CUST29,unsuccessful reservation,0 days 00:24:00
257,CUST29,2021-05-15 07:01:37,2021-05-15 07:30:37,BSG_CUST29,successful,0 days 00:29:00
258,CUST32,2021-05-15 13:47:54,2021-05-15 14:14:54,BSG_CUST32,unsuccessful reservation,0 days 00:27:00
259,CUST22,2021-05-18 03:41:16,2021-05-18 03:48:16,BSG_CUST22,unsuccessful reservation,0 days 00:07:00
260,CUST18,2021-05-15 09:04:21,2021-05-15 09:09:21,BSG_CUST18,successful,0 days 00:05:00
261,CUST27,2021-05-15 02:47:39,2021-05-15 02:53:39,BSG_CUST27,unsuccessful reservation,0 days 00:06:00
262,CUST21,2021-05-16 18:42:42,2021-05-16 18:52:42,BSG_CUST21,unsuccessful reservation,0 days 00:10:00
263,CUST25,2021-05-15 19:04:56,2021-05-15 19:20:56,BSG_CUST25,unsuccessful reservation,0 days 00:16:00
264,CUST24,2021-05-16 23:02:57,2021-05-16 23:17:57,BSG_CUST24,unsuccessful reservation,0 days 00:15:00
265,CUST27,2021-05-15 05:03:00,2021-05-15 05:35:00,BSG_CUST27,unsuccessful reservation,0 days 00:32:00
266,CUST26,2021-05-15 03:41:37,2021-05-15 04:10:37,BSG_CUST26,successful,0 days 00:29:00
267,CUST17,2021-05-17 15:36:19,2021-05-17 15:44:19,BSG_CUST17,successful,0 days 00:08:00
268,CUST19,2021-05-17 12:59:29,2021-05-17 13:31:29,BSG_CUST19,unsuccessful reservation,0 days 00:32:00
269,CUST26,2021-05-15 18:58:46,2021-05-15 19:20:46,BSG_CUST26,unsuccessful reservation,0 days 00:22:00
270,CUST19,2021-05-16 01:48:02,2021-05-16 02:04:02,BSG_CUST19,unsuccessful reservation,0 days 00:16:00
271,CUST16,2021-05-17 16:46:24,2021-05-17 17:09:24,BSG_CUST16,successful,0 days 00:23:00
272,CUST24,2021-05-18 19:04:07,2021-05-18 19:31:07,BSG_CUST24,successful,0 days 00:27:00
273,CUST16,2021-05-17 09:28:35,2021-05-17 10:07:35,BSG_CUST16,successful,0 days 00:39:00
274,CUST19,2021-05-17 20:16:40,2021-05-17 20:21:40,BSG_CUST19,unsuccessful reservation,0 days 00:05:00
275,CUST17,2021-05-18 14:16:19,2021-05-18 14:31:19,BSG_CUST17,successful,0 days 00:15:00
276,CUST28,2021-05-18 07:09:05,2021-05-18 07:38:05,BSG_CUST28,successful,0 days 00:29:00
277,CUST33,2021-05-16 05:46:18,2021-05-16 06:12:18,BSG_CUST33,successful,0 days 00:26:00
278,CUST24,2021-05-16 09:45:14,2021-05-16 10:02:14,BSG_CUST24,unsuccessful reservation,0 days 00:17:00
279,CUST31,2021-05-16 20:03:29,2021-05-16 20:22:29,BSG_CUST31,unsuccessful reservation,0 days 00:19:00
280,CUST17,2021-05-16 10:11:56,2021-05-16 10:32:56,BSG_CUST17,unsuccessful reservation,0 days 00:21:00
281,CUST33,2021-05-15 08:35:15,2021-05-15 09:06:15,BSG_CUST33,successful,0 days 00:31:00
282,CUST22,2021-05-18 15:38:12,2021-05-18 15:43:12,BSG_CUST22,unsuccessful reservation,0 days 00:05:00
283,CUST22,2021-05-16 00:23:05,2021-05-16 00:43:05,BSG_CUST22,successful,0 days 00:20:00
284,CUST34,2021-05-16 22:33:31,2021-05-16 22:41:31,BSG_CUST34,successful,0 days 00:08:00
285,CUST28,2021-05-18 14:26:42,2021-05-18 14:55:42,BSG_CUST28,successful,0 days 00:29:00
286,CUST21,2021-05-16 08:13:11,2021-05-16 08:36:11,BSG_CUST21,successful,0 days 00:23:00
287,CUST21,2021-05-16 23:59:13,2021-05-17 00:04:13,BSG_CUST21,successful,0 days 00:05:00
288,CUST23,2021-05-17 18:28:03,2021-05-17 18:42:03,BSG_CUST23,unsuccessful reservation,0 days 00:14:00
289,CUST22,2021-05-18 15:05:02,2021-05-18 15:38:02,BSG_CUST22,unsuccessful reservation,0 days 00:33:00
290,CUST30,2021-05-18 08:28:06,2021-05-18 08:47:06,BSG_CUST30,successful,0 days 00:19:00
291,CUST25,2021-05-17 22:33:57,2021-05-17 23:02:57,BSG_CUST25,successful,0 days 00:29:00
292,CUST30,2021-05-18 14:03:49,2021-05-18 14:22:49,BSG_CUST30,successful,0 days 00:19:00
293,CUST23,2021-05-17 18:24:52,2021-05-17 19:01:52,BSG_CUST23,unsuccessful reservation,0 days 00:37:00
294,CUST33,2021-05-18 18:24:26,2021-05-18 18:37:26,BSG_CUST33,unsuccessful reservation,0 days 00:13:00
295,CUST26,2021-05-15 22:05:32,2021-05-15 22:19:32,BSG_CUST26,unsuccessful reservation,0 days 00:14:00
296,CUST21,2021-05-18 11:42:41,2021-05-18 11:58:41,BSG_CUST21,successful,0 days 00:16:00
297,CUST23,2021-05-16 04:24:23,2021-05-16 04:46:23,BSG_CUST23,successful,0 days 00:22:00
298,CUST20,2021-05-15 08:37:09,2021-05-15 08:49:09,BSG_CUST20,successful,0 days 00:12:00
299,CUST28,2021-05-17 08:21:34,2021-05-17 08:54:34,BSG_CUST28,successful,0 days 00:33:00
300,CUST24,2021-05-15 12:19:09,2021-05-15 12:30:09,BSG_CUST24,successful,0 days 00:11:00
301,CUST24,2021-05-17 01:33:00,2021-05-17 01:42:00,BSG_CUST24,unsuccessful reservation,0 days 00:09:00
302,CUST19,2021-05-16 12:27:27,2021-05-16 12:38:27,BSG_CUST19,successful,0 days 00:11:00
303,CUST17,2021-05-17 12:11:40,2021-05-17 12:19:40,BSG_CUST17,unsuccessful reservation,0 days 00:08:00
304,CUST21,2021-05-18 14:36:32,2021-05-18 15:15:32,BSG_CUST21,unsuccessful reservation,0 days 00:39:00
305,CUST31,2021-05-17 14:28:17,2021-05-17 14:40:17,BSG_CUST31,successful,0 days 00:12:00
306,CUST29,2021-05-17 11:33:26,2021-05-17 11:40:26,BSG_CUST29,unsuccessful reservation,0 days 00:07:00
307,CUST30,2021-05-18 08:35:33,2021-05-18 08:59:33,BSG_CUST30,unsuccessful reservation,0 days 00:24:00
308,CUST21,2021-05-16 06:52:11,2021-05-16 07:18:11,BSG_CUST21,successful,0 days 00:26:00
309,CUST21,2021-05-18 03:23:19,2021-05-18 03:33:19,BSG_CUST21,successful,0 days 00:10:00
310,CUST28,2021-05-15 09:06:28,2021-05-15 09:18:28,BSG_CUST28,successful,0 days 00:12:00
311,CUST24,2021-05-16 16:05:31,2021-05-16 16:26:31,BSG_CUST24,unsuccessful reservation,0 days 00:21:00
312,CUST25,2021-05-16 01:46:24,2021-05-16 01:53:24,BSG_CUST25,successful,0 days 00:07:00
313,CUST23,2021-05-17 21:10:29,2021-05-17 21:23:29,BSG_CUST23,unsuccessful reservation,0 days 00:13:00
314,CUST33,2021-05-16 19:03:06,2021-05-16 19:32:06,BSG_CUST33,successful,0 days 00:29:00
315,CUST31,2021-05-18 10:28:01,2021-05-18 10:43:01,BSG_CUST31,unsuccessful reservation,0 days 00:15:00
316,CUST19,2021-05-15 15:28:04,2021-05-15 15:38:04,BSG_CUST19,successful,0 days 00:10:00
317,CUST18,2021-05-16 12:10:28,2021-05-16 12:47:28,BSG_CUST18,successful,0 days 00:37:00
318,CUST34,2021-05-15 10:55:32,2021-05-15 11:05:32,BSG_CUST34,unsuccessful reservation,0 days 00:10:00
319,CUST17,2021-05-16 15:03:38,2021-05-16 15:35:38,BSG_CUST17,unsuccessful reservation,0 days 00:32:00
320,CUST24,2021-05-18 14:46:45,2021-05-18 15:16:45,BSG_CUST24,successful,0 days 00:30:00
321,CUST29,2021-05-18 02:46:41,2021-05-18 03:06:41,BSG_CUST29,successful,0 days 00:20:00
322,CUST34,2021-05-16 17:05:33,2021-05-16 17:37:33,BSG_CUST34,successful,0 days 00:32:00
323,CUST21,2021-05-17 21:29:19,2021-05-17 21:42:19,BSG_CUST21,unsuccessful reservation,0 days 00:13:00
324,CUST18,2021-05-15 00:43:37,2021-05-15 01:12:37,BSG_CUST18,unsuccessful reservation,0 days 00:29:00
325,CUST22,2021-05-16 17:56:47,2021-05-16 18:15:47,BSG_CUST22,unsuccessful reservation,0 days 00:19:00
326,CUST28,2021-05-16 19:34:49,2021-05-16 19:40:49,BSG_CUST28,successful,0 days 00:06:00
327,CUST20,2021-05-15 17:26:02,2021-05-15 17:33:02,BSG_CUST20,successful,0 days 00:07:00
328,CUST30,2021-05-16 05:25:22,2021-05-16 05:51:22,BSG_CUST30,successful,0 days 00:26:00
329,CUST30,2021-05-15 07:47:49,2021-05-15 08:04:49,BSG_CUST30,unsuccessful reservation,0 days 00:17:00
330,CUST33,2021-05-17 09:49:53,2021-05-17 09:59:53,BSG_CUST33,unsuccessful reservation,0 days 00:10:00
331,CUST25,2021-05-16 07:30:21,2021-05-16 08:07:21,BSG_CUST25,unsuccessful reservation,0 days 00:37:00
332,CUST28,2021-05-16 19:27:20,2021-05-16 19:48:20,BSG_CUST28,successful,0 days 00:21:00
333,CUST21,2021-05-16 06:51:52,2021-05-16 07:29:52,BSG_CUST21,successful,0 days 00:38:00
334,CUST20,2021-05-16 04:03:04,2021-05-16 04:24:04,BSG_CUST20,successful,0 days 00:21:00
335,CUST22,2021-05-15 01:59:41,2021-05-15 02:29:41,BSG_CUST22,unsuccessful reservation,0 days 00:30:00
336,CUST20,2021-05-17 23:02:13,2021-05-17 23:20:13,BSG_CUST20,unsuccessful reservation,0 days 00:18:00
337,CUST22,2021-05-16 22:35:22,2021-05-16 23:02:22,BSG_CUST22,successful,0 days 00:27:00
338,CUST18,2021-05-17 23:08:33,2021-05-17 23:30:33,BSG_CUST18,successful,0 days 00:22:00
339,CUST33,2021-05-17 03:23:27,2021-05-17 03:57:27,BSG_CUST33,successful,0 days 00:34:00
340,CUST29,2021-05-17 18:49:50,2021-05-17 19:26:50,BSG_CUST29,successful,0 days 00:37:00
341,CUST29,2021-05-18 07:29:24,2021-05-18 07:39:24,BSG_CUST29,unsuccessful reservation,0 days 00:10:00
342,CUST18,2021-05-15 00:23:17,2021-05-15 00:52:17,BSG_CUST18,unsuccessful reservation,0 days 00:29:00
343,CUST17,2021-05-15 08:31:07,2021-05-15 08:56:07,BSG_CUST17,unsuccessful reservation,0 days 00:25:00
344,CUST19,2021-05-18 12:05:03,2021-05-18 12:43:03,BSG_CUST19,successful,0 days 00:38:00
345,CUST27,2021-05-16 10:24:47,2021-05-16 11:03:47,BSG_CUST27,unsuccessful reservation,0 days 00:39:00
346,CUST18,2021-05-17 17:37:45,2021-05-17 18:03:45,BSG_CUST18,successful,0 days 00:26:00
347,CUST25,2021-05-16 11:59:38,2021-05-16 12:17:38,BSG_CUST25,successful,0 days 00:18:00
348,CUST16,2021-05-18 00:11:21,2021-05-18 00:19:21,BSG_CUST16,successful,0 days 00:08:00
349,CUST16,2021-05-15 02:26:40,2021-05-15 02:58:40,BSG_CUST16,successful,0 days 00:32:00
350,CUST27,2021-05-15 11:34:53,2021-05-15 12:10:53,BSG_CUST27,unsuccessful reservation,0 days 00:36:00
351,CUST34,2021-05-18 20:40:51,2021-05-18 20:56:51,BSG_CUST34,successful,0 days 00:16:00
352,CUST34,2021-05-15 13:58:56,2021-05-15 14:30:56,BSG_CUST34,successful,0 days 00:32:00
353,CUST25,2021-05-17 00:57:51,2021-05-17 01:05:51,BSG_CUST25,successful,0 days 00:08:00
354,CUST30,2021-05-15 15:54:55,2021-05-15 16:22:55,BSG_CUST30,successful,0 days 00:28:00
355,CUST31,2021-05-16 00:16:04,2021-05-16 00:24:04,BSG_CUST31,unsuccessful reservation,0 days 00:08:00
356,CUST33,2021-05-18 09:40:43,2021-05-18 09:57:43,BSG_CUST33,successful,0 days 00:17:00
357,CUST24,2021-05-15 23:29:42,2021-05-16 00:04:42,BSG_CUST24,successful,0 days 00:35:00
358,CUST25,2021-05-16 07:18:44,2021-05-16 07:26:44,BSG_CUST25,successful,0 days 00:08:00
359,CUST24,2021-05-15 21:46:01,2021-05-15 21:54:01,BSG_CUST24,unsuccessful reservation,0 days 00:08:00
360,CUST25,2021-05-16 13:06:36,2021-05-16 13:32:36,BSG_CUST25,unsuccessful reservation,0 days 00:26:00
361,CUST16,2021-05-16 22:48:49,2021-05-16 23:25:49,BSG_CUST16,unsuccessful reservation,0 days 00:37:00
362,CUST20,2021-05-18 09:23:14,2021-05-18 10:02:14,BSG_CUST20,successful,0 days 00:39:00
363,CUST23,2021-05-16 20:10:28,2021-05-16 20:17:28,BSG_CUST23,unsuccessful reservation,0 days 00:07:00
364,CUST20,2021-05-16 18:26:45,2021-05-16 18:38:45,BSG_CUST20,successful,0 days 00:12:00
365,CUST17,2021-05-17 12:07:36,2021-05-17 12:29:36,BSG_CUST17,unsuccessful reservation,0 days 00:22:00
366,CUST24,2021-05-17 15:55:19,2021-05-17 16:11:19,BSG_CUST24,successful,0 days 00:16:00
367,CUST26,2021-05-17 05:38:23,2021-05-17 06:00:23,BSG_CUST26,successful,0 days 00:22:00
368,CUST27,2021-05-17 18:51:53,2021-05-17 19:28:53,BSG_CUST27,successful,0 days 00:37:00
369,CUST25,2021-05-18 13:03:51,2021-05-18 13:36:51,BSG_CUST25,unsuccessful reservation,0 days 00:33:00
370,CUST21,2021-05-18 20:50:15,2021-05-18 21:17:15,BSG_CUST21,successful,0 days 00:27:00
371,CUST30,2021-05-15 19:43:47,2021-05-15 20:11:47,BSG_CUST30,unsuccessful reservation,0 days 00:28:00
372,CUST28,2021-05-18 04:38:35,2021-05-18 04:57:35,BSG_CUST28,unsuccessful reservation,0 days 00:19:00
373,CUST32,2021-05-17 21:58:31,2021-05-17 22:33:31,BSG_CUST32,unsuccessful reservation,0 days 00:35:00
374,CUST25,2021-05-15 02:16:36,2021-05-15 02:39:36,BSG_CUST25,unsuccessful reservation,0 days 00:23:00
375,CUST16,2021-05-17 09:11:20,2021-05-17 09:34:20,BSG_CUST16,unsuccessful reservation,0 days 00:23:00
376,CUST24,2021-05-17 13:19:31,2021-05-17 13:47:31,BSG_CUST24,successful,0 days 00:28:00
377,CUST25,2021-05-15 19:17:42,2021-05-15 19:44:42,BSG_CUST25,successful,0 days 00:27:00
378,CUST29,2021-05-17 20:31:42,2021-05-17 21:06:42,BSG_CUST29,unsuccessful reservation,0 days 00:35:00
379,CUST26,2021-05-15 14:52:45,2021-05-15 15:27:45,BSG_CUST26,successful,0 days 00:35:00
380,CUST31,2021-05-15 04:22:51,2021-05-15 04:47:51,BSG_CUST31,successful,0 days 00:25:00
381,CUST33,2021-05-18 19:08:31,2021-05-18 19:18:31,BSG_CUST33,successful,0 days 00:10:00
382,CUST30,2021-05-17 22:30:01,2021-05-17 23:09:01,BSG_CUST30,unsuccessful reservation,0 days 00:39:00
383,CUST16,2021-05-18 22:17:31,2021-05-18 22:42:31,BSG_CUST16,unsuccessful reservation,0 days 00:25:00
384,CUST32,2021-05-17 05:59:31,2021-05-17 06:30:31,BSG_CUST32,unsuccessful reservation,0 days 00:31:00
385,CUST23,2021-05-17 19:21:18,2021-05-17 19:54:18,BSG_CUST23,successful,0 days 00:33:00
386,CUST26,2021-05-16 07:15:40,2021-05-16 07:48:40,BSG_CUST26,successful,0 days 00:33:00
387,CUST32,2021-05-18 06:04:37,2021-05-18 06:18:37,BSG_CUST32,unsuccessful reservation,0 days 00:14:00
388,CUST28,2021-05-16 06:59:58,2021-05-16 07:27:58,BSG_CUST28,unsuccessful reservation,0 days 00:28:00
389,CUST22,2021-05-17 04:01:59,2021-05-17 04:35:59,BSG_CUST22,unsuccessful reservation,0 days 00:34:00
390,CUST25,2021-05-17 00:38:57,2021-05-17 01:02:57,BSG_CUST25,successful,0 days 00:24:00
391,CUST26,2021-05-15 09:32:29,2021-05-15 09:40:29,BSG_CUST26,unsuccessful reservation,0 days 00:08:00
392,CUST32,2021-05-15 11:57:08,2021-05-15 12:23:08,BSG_CUST32,successful,0 days 00:26:00
393,CUST24,2021-05-18 11:49:16,2021-05-18 12:00:16,BSG_CUST24,unsuccessful reservation,0 days 00:11:00
394,CUST23,2021-05-15 08:24:09,2021-05-15 09:03:09,BSG_CUST23,unsuccessful reservation,0 days 00:39:00
395,CUST32,2021-05-16 17:33:00,2021-05-16 17:47:00,BSG_CUST32,unsuccessful reservation,0 days 00:14:00
396,CUST17,2021-05-15 09:02:55,2021-05-15 09:24:55,BSG_CUST17,successful,0 days 00:22:00
397,CUST33,2021-05-17 18:18:35,2021-05-17 18:54:35,BSG_CUST33,unsuccessful reservation,0 days 00:36:00
398,CUST27,2021-05-18 02:38:45,2021-05-18 03:04:45,BSG_CUST27,successful,0 days 00:26:00
399,CUST17,2021-05-17 08:49:20,2021-05-17 09:27:20,BSG_CUST17,successful,0 days 00:38:00
400,CUST24,2021-05-17 04:04:54,2021-05-17 04:25:54,BSG_CUST24,successful,0 days 00:21:00
401,CUST31,2021-05-18 23:23:55,2021-05-18 23:56:55,BSG_CUST31,successful,0 days 00:33:00
402,CUST27,2021-05-18 09:19:58,2021-05-18 09:53:58,BSG_CUST27,successful,0 days 00:34:00
403,CUST26,2021-05-16 04:34:25,2021-05-16 04:58:25,BSG_CUST26,successful,0 days 00:24:00
404,CUST21,2021-05-15 19:33:19,2021-05-15 20:01:19,BSG_CUST21,unsuccessful reservation,0 days 00:28:00
405,CUST24,2021-05-17 20:03:17,2021-05-17 20:38:17,BSG_CUST24,successful,0 days 00:35:00
406,CUST20,2021-05-15 18:38:26,2021-05-15 19:11:26,BSG_CUST20,successful,0 days 00:33:00
407,CUST20,2021-05-17 06:34:16,2021-05-17 06:55:16,BSG_CUST20,unsuccessful reservation,0 days 00:21:00
408,CUST16,2021-05-15 18:11:35,2021-05-15 18:31:35,BSG_CUST16,successful,0 days 00:20:00
409,CUST27,2021-05-17 13:39:54,2021-05-17 14:03:54,BSG_CUST27,successful,0 days 00:24:00
410,CUST18,2021-05-17 09:15:52,2021-05-17 09:37:52,BSG_CUST18,unsuccessful reservation,0 days 00:22:00
411,CUST24,2021-05-15 16:03:25,2021-05-15 16:35:25,BSG_CUST24,unsuccessful reservation,0 days 00:32:00
412,CUST22,2021-05-18 17:55:55,2021-05-18 18:06:55,BSG_CUST22,successful,0 days 00:11:00
413,CUST18,2021-05-18 03:35:23,2021-05-18 04:14:23,BSG_CUST18,successful,0 days 00:39:00
414,CUST17,2021-05-18 19:44:25,2021-05-18 20:15:25,BSG_CUST17,unsuccessful reservation,0 days 00:31:00
415,CUST27,2021-05-17 11:37:47,2021-05-17 11:55:47,BSG_CUST27,successful,0 days 00:18:00
416,CUST34,2021-05-17 19:37:41,2021-05-17 19:53:41,BSG_CUST34,unsuccessful reservation,0 days 00:16:00
417,CUST25,2021-05-16 17:15:50,2021-05-16 17:26:50,BSG_CUST25,unsuccessful reservation,0 days 00:11:00
418,CUST17,2021-05-16 18:35:48,2021-05-16 19:14:48,BSG_CUST17,successful,0 days 00:39:00
419,CUST29,2021-05-18 23:43:22,2021-05-19 00:02:22,BSG_CUST29,successful,0 days 00:19:00
420,CUST28,2021-05-18 21:46:07,2021-05-18 22:13:07,BSG_CUST28,successful,0 days 00:27:00
421,CUST27,2021-05-15 21:55:39,2021-05-15 22:31:39,BSG_CUST27,unsuccessful reservation,0 days 00:36:00
422,CUST29,2021-05-17 02:01:06,2021-05-17 02:38:06,BSG_CUST29,unsuccessful reservation,0 days 00:37:00
423,CUST23,2021-05-16 09:47:29,2021-05-16 10:05:29,BSG_CUST23,unsuccessful reservation,0 days 00:18:00
424,CUST22,2021-05-16 02:40:20,2021-05-16 03:11:20,BSG_CUST22,unsuccessful reservation,0 days 00:31:00
425,CUST26,2021-05-18 09:51:42,2021-05-18 10:11:42,BSG_CUST26,successful,0 days 00:20:00
426,CUST33,2021-05-15 04:20:39,2021-05-15 04:36:39,BSG_CUST33,successful,0 days 00:16:00
427,CUST32,2021-05-17 00:47:12,2021-05-17 01:26:12,BSG_CUST32,successful,0 days 00:39:00
428,CUST19,2021-05-18 17:00:01,2021-05-18 17:33:01,BSG_CUST19,successful,0 days 00:33:00
429,CUST30,2021-05-17 03:09:43,2021-05-17 03:15:43,BSG_CUST30,successful,0 days 00:06:00
430,CUST34,2021-05-17 14:52:21,2021-05-17 15:12:21,BSG_CUST34,unsuccessful reservation,0 days 00:20:00
431,CUST28,2021-05-18 12:22:00,2021-05-18 12:55:00,BSG_CUST28,successful,0 days 00:33:00
432,CUST34,2021-05-15 22:17:03,2021-05-15 22:44:03,BSG_CUST34,successful,0 days 00:27:00
433,CUST20,2021-05-18 16:56:33,2021-05-18 17:26:33,BSG_CUST20,unsuccessful reservation,0 days 00:30:00
434,CUST30,2021-05-16 22:08:53,2021-05-16 22:39:53,BSG_CUST30,successful,0 days 00:31:00
435,CUST22,2021-05-17 23:23:30,2021-05-17 23:31:30,BSG_CUST22,successful,0 days 00:08:00
436,CUST24,2021-05-17 16:52:25,2021-05-17 17:18:25,BSG_CUST24,unsuccessful reservation,0 days 00:26:00
437,CUST21,2021-05-15 18:03:29,2021-05-15 18:30:29,BSG_CUST21,successful,0 days 00:27:00
438,CUST19,2021-05-16 19:43:33,2021-05-16 20:21:33,BSG_CUST19,unsuccessful reservation,0 days 00:38:00
439,CUST17,2021-05-17 07:30:36,2021-05-17 07:53:36,BSG_CUST17,unsuccessful reservation,0 days 00:23:00
440,CUST19,2021-05-15 09:43:33,2021-05-15 09:55:33,BSG_CUST19,successful,0 days 00:12:00
441,CUST28,2021-05-16 12:05:56,2021-05-16 12:15:56,BSG_CUST28,successful,0 days 00:10:00
442,CUST28,2021-05-15 02:41:27,2021-05-15 03:11:27,BSG_CUST28,successful,0 days 00:30:00
443,CUST28,2021-05-16 21:04:01,2021-05-16 21:16:01,BSG_CUST28,unsuccessful reservation,0 days 00:12:00
444,CUST27,2021-05-17 16:03:37,2021-05-17 16:19:37,BSG_CUST27,successful,0 days 00:16:00
445,CUST19,2021-05-16 12:01:58,2021-05-16 12:39:58,BSG_CUST19,successful,0 days 00:38:00
446,CUST23,2021-05-16 09:11:06,2021-05-16 09:17:06,BSG_CUST23,unsuccessful reservation,0 days 00:06:00
447,CUST18,2021-05-15 08:37:26,2021-05-15 09:06:26,BSG_CUST18,unsuccessful reservation,0 days 00:29:00
448,CUST18,2021-05-17 04:30:25,2021-05-17 05:01:25,BSG_CUST18,successful,0 days 00:31:00
449,CUST21,2021-05-18 11:55:08,2021-05-18 12:32:08,BSG_CUST21,unsuccessful reservation,0 days 00:37:00
450,CUST24,2021-05-18 01:30:56,2021-05-18 01:58:56,BSG_CUST24,successful,0 days 00:28:00
451,CUST30,2021-05-16 06:20:20,2021-05-16 06:39:20,BSG_CUST30,successful,0 days 00:19:00
452,CUST26,2021-05-15 22:26:24,2021-05-15 23:03:24,BSG_CUST26,successful,0 days 00:37:00
453,CUST31,2021-05-16 17:00:50,2021-05-16 17:34:50,BSG_CUST31,unsuccessful reservation,0 days 00:34:00
454,CUST16,2021-05-16 23:13:18,2021-05-16 23:25:18,BSG_CUST16,unsuccessful reservation,0 days 00:12:00
455,CUST17,2021-05-15 07:57:40,2021-05-15 08:23:40,BSG_CUST17,successful,0 days 00:26:00
456,CUST30,2021-05-15 09:31:32,2021-05-15 09:43:32,BSG_CUST30,unsuccessful reservation,0 days 00:12:00
457,CUST24,2021-05-15 19:45:07,2021-05-15 20:14:07,BSG_CUST24,unsuccessful reservation,0 days 00:29:00
458,CUST21,2021-05-15 07:15:18,2021-05-15 07:41:18,BSG_CUST21,unsuccessful reservation,0 days 00:26:00
459,CUST34,2021-05-15 12:06:28,2021-05-15 12:18:28,BSG_CUST34,unsuccessful reservation,0 days 00:12:00
460,CUST21,2021-05-16 10:27:12,2021-05-16 10:45:12,BSG_CUST21,successful,0 days 00:18:00
461,CUST24,2021-05-17 01:36:28,2021-05-17 01:49:28,BSG_CUST24,unsuccessful reservation,0 days 00:13:00
462,CUST19,2021-05-15 00:09:02,2021-05-15 00:32:02,BSG_CUST19,successful,0 days 00:23:00
463,CUST17,2021-05-16 10:55:59,2021-05-16 11:10:59,BSG_CUST17,successful,0 days 00:15:00
464,CUST18,2021-05-15 04:45:01,2021-05-15 05:19:01,BSG_CUST18,unsuccessful reservation,0 days 00:34:00
465,CUST32,2021-05-18 01:03:48,2021-05-18 01:11:48,BSG_CUST32,unsuccessful reservation,0 days 00:08:00
466,CUST23,2021-05-15 23:44:59,2021-05-16 00:18:59,BSG_CUST23,successful,0 days 00:34:00
467,CUST22,2021-05-17 01:50:35,2021-05-17 02:07:35,BSG_CUST22,successful,0 days 00:17:00
468,CUST31,2021-05-18 00:39:05,2021-05-18 00:59:05,BSG_CUST31,unsuccessful reservation,0 days 00:20:00
469,CUST34,2021-05-18 23:17:58,2021-05-18 23:43:58,BSG_CUST34,successful,0 days 00:26:00
470,CUST32,2021-05-16 04:52:35,2021-05-16 04:58:35,BSG_CUST32,unsuccessful reservation,0 days 00:06:00
